order_item_id,order_id,product_id,quantity,discount_percent
2221,767,30,1,71.77
2222,768,678,3,37.33
2223,768,136,4,72.22
2224,769,677,1,47.63
2225,769,560,4,26.05
2226,769,474,1,83.24
2227,770,271,4,54.16
2228,770,52,5,44.07
2229,771,645,1,31.67
2230,771,152,1,58.49
2231,771,348,3,75.82
2232,771,518,3,91.49
2233,772,254,2,45.14
2234,772,498,1,9.97
2235,773,89,1,45.79
2236,774,43,5,91.63
2237,774,242,1,4.95
2238,774,355,4,3.61
2239,774,567,2,35.25
2240,774,426,5,61.73
2241,775,183,1,17.27
2242,775,613,2,94.53
2243,775,326,3,55.76
2244,776,168,3,14.97
2245,776,22,1,37.69
2246,777,267,4,19.24
2247,777,606,2,0.15
2248,777,662,5,20.24
2249,778,302,1,84.06
2250,778,310,4,58.01
2251,778,454,-3,46.46
2252,779,11,5,76.6
2253,779,384,3,76.61
2254,780,195,4,70.2
2255,780,699,2,63.47
2256,780,459,2,87.76
2257,781,425,2,49.8
2258,781,239,3,16.0
2259,781,275,3,1.75
2260,782,409,3,14.18
2261,783,138,2,28.58
2262,783,29,1,86.47
2263,783,670,4,15.16
2264,783,378,3,66.48
2265,783,587,5,43.59
2266,784,685,2,72.27
2267,784,158,2,37.7
2268,784,662,3,62.35
2269,784,419,1,55.12
2270,785,200,2,22.3
2271,786,42,2,15.7
2272,786,45,1,15.18
2273,786,280,2,37.21
2274,786,588,3,91.17
2275,786,548,1,53.83
2276,787,557,4,0.84
2277,787,428,5,32.67
2278,787,549,5,38.95
2279,787,512,3,83.72
2280,788,44,4,92.81
2281,789,453,2,52.08
2282,789,654,4,28.18
2283,789,538,4,77.51
2284,789,492,1,72.42
2285,790,304,2,14.09
2286,790,675,4,17.9
2287,791,188,3,4.55
2288,791,18,2,53.19
2289,792,289,4,91.7
2290,793,115,2,40.63
2291,793,93,5,61.3
2292,793,483,5,9.65
2293,793,630,2,19.92
2294,793,458,-5,21.93
2295,794,433,1,34.78
2296,794,420,2,53.92
2297,794,22,2,18.86
2298,794,173,-1,63.18
2299,795,184,5,54.98
2300,795,277,1,55.32
2301,795,251,2,84.25
2302,796,176,1,53.4
2303,796,676,4,45.74
2304,796,579,4,85.78
2305,796,627,2,99.29
2306,796,64,2,50.16
2307,797,690,4,8.33
2308,797,209,3,88.33
2309,797,220,5,75.0
2310,797,496,4,45.49
2311,798,445,3,10.87
2312,798,566,1,66.38
2313,799,206,5,67.3
2314,799,232,5,22.38
2315,800,473,1,32.54
2316,800,615,1,89.57
2317,801,395,4,72.34
2318,801,98,5,63.48
2319,801,667,5,85.63
2320,801,45,3,7.51
2321,802,479,4,11.68
2322,802,622,5,35.23
2323,803,430,5,34.99
2324,803,594,4,67.56
2325,803,547,2,37.69
2326,803,659,4,76.37
2327,803,253,5,57.47
2328,804,142,3,30.8
2329,805,608,2,67.12
2330,805,580,1,73.82
2331,805,167,2,60.78
2332,805,352,4,47.52
2333,805,334,5,59.03
2334,806,65,5,2.16
2335,806,449,1,59.53
2336,806,588,3,49.8
2337,807,361,3,50.91
2338,807,633,5,84.7
2339,807,585,1,24.25
2340,807,292,4,62.99
2341,807,416,2,58.15
2342,808,110,1,31.6
2343,808,390,5,64.0
2344,808,300,4,32.67
2345,808,599,2,88.76
2346,808,547,1,13.95
2347,809,41,5,6.12
2348,809,407,5,53.46
2349,809,410,3,10.44
2350,809,297,-2,87.73
2351,810,569,4,81.48
2352,810,195,5,59.5
2353,810,682,4,85.46
2354,810,43,1,41.6
2355,810,338,-2,92.55
2356,811,380,2,34.49
2357,811,14,4,40.33
2358,811,49,5,77.86
2359,811,1,3,1.73
2360,812,397,5,56.53
2361,812,300,4,66.5
2362,812,100,3,56.95
2363,813,492,4,87.82
2364,813,20,1,63.1
2365,813,670,2,88.86
2366,813,122,1,27.14
2367,813,544,3,96.89
2368,814,616,1,27.43
2369,814,610,3,55.86
2370,815,384,4,77.81
2371,815,169,1,34.42
2372,815,309,5,47.77
2373,815,40,3,76.81
2374,816,186,-5,23.59
2375,816,128,3,2.94
2376,817,315,5,78.55
2377,817,492,3,60.08
2378,817,399,3,84.81
2379,817,311,2,31.25
2380,818,84,3,16.62
2381,818,141,5,74.1
2382,818,295,4,18.48
2383,818,342,1,6.8
2384,819,243,4,42.56
2385,819,656,3,54.56
2386,819,147,2,55.57
2387,819,649,3,17.1
2388,820,685,2,31.26
2389,820,313,4,50.24
2390,820,175,4,8.4
2391,820,698,1,91.62
2392,820,355,5,4.72
2393,821,614,4,26.92
2394,821,95,2,63.86
2395,821,265,3,29.76
2396,822,303,5,80.58
2397,822,115,5,26.0
2398,822,473,5,33.34
2399,822,122,4,3.03
2400,822,365,2,21.78
2401,823,71,2,64.43
2402,824,187,5,17.51
2403,824,438,5,79.44
2404,824,39,4,19.63
2405,824,526,3,43.48
2406,824,486,3,31.35
2407,825,456,3,83.17
2408,826,336,4,78.42
2409,826,232,1,56.45
2410,827,365,4,18.8
2411,828,391,4,37.89
2412,828,509,2,39.75
2413,828,90,1,22.45
2414,829,140,3,62.91
2415,829,602,4,90.6
2416,829,620,1,57.51
2417,829,590,1,11.22
2418,830,610,-5,90.59
2419,830,568,3,70.43
2420,830,349,5,66.36
2421,830,492,3,17.02
2422,830,234,3,73.61
2423,831,530,4,43.8
2424,831,305,5,37.09
2425,831,635,4,71.0
2426,831,687,3,12.64
2427,831,630,5,84.26
2428,832,184,2,74.52
2429,833,552,1,29.92
2430,833,624,5,60.84
2431,833,677,4,46.21
2432,833,679,3,52.91
2433,834,337,2,76.05
2434,834,102,2,39.12
2435,834,273,5,18.22
2436,835,654,2,34.17
2437,835,31,4,11.41
2438,836,592,2,98.58
2439,837,82,1,61.72
2440,837,282,5,16.69
2441,837,345,1,57.71
2442,837,591,3,56.03
2443,837,12,4,58.52
2444,838,383,3,53.85
2445,838,92,1,46.47
2446,839,685,3,67.33
2447,840,125,1,78.73
2448,841,11,2,53.26
2449,842,486,3,72.35
2450,842,315,1,69.01
2451,842,138,3,79.76
2452,842,662,5,4.27
2453,842,323,3,13.56
2454,843,473,4,34.33
2455,843,212,5,37.91
2456,844,144,3,59.96
2457,844,451,5,35.32
2458,844,81,5,0.71
2459,844,223,3,97.54
2460,845,93,4,8.59
2461,845,376,3,82.04
2462,845,649,2,56.81
2463,845,299,3,87.72
2464,846,389,3,95.65
2465,847,44,4,45.69
2466,847,676,2,42.18
2467,847,138,4,34.31
2468,847,521,2,52.12
2469,847,246,4,25.64
2470,848,79,4,32.33
2471,848,36,2,87.22
2472,848,108,3,26.56
2473,848,639,3,3.75
2474,849,560,1,48.66
2475,849,2,2,93.36
2476,849,139,5,26.33
2477,849,503,3,45.33
2478,849,220,5,22.99
2479,850,217,4,4.49
2480,850,23,4,69.52
2481,850,590,5,69.21
2482,851,584,2,53.66
2483,852,629,3,75.44
2484,852,522,3,70.69
2485,852,466,3,89.28
2486,853,503,4,19.65
2487,853,127,4,95.99
2488,854,109,4,82.08
2489,855,208,3,59.06
2490,856,67,4,74.74
2491,856,520,5,23.4
2492,856,506,4,47.49
2493,856,211,1,9.43
2494,856,562,1,62.27
2495,857,358,2,63.69
2496,858,24,4,26.45
2497,858,191,2,92.38
2498,858,559,1,17.04
2499,858,131,2,61.12
2500,859,462,1,27.95
2501,859,473,1,69.01
2502,859,138,5,27.21
2503,860,221,5,5.95
2504,860,164,4,30.96
2505,860,278,2,27.7
2506,860,381,-4,73.02
2507,860,246,5,74.44
2508,861,589,2,7.81
2509,861,417,4,79.35
2510,861,210,2,26.5
2511,862,177,1,82.84
2512,862,430,1,30.55
2513,863,442,-4,54.62
2514,863,102,4,16.98
2515,863,391,2,3.18
2516,863,221,3,23.64
2517,863,52,4,7.01
2518,864,202,5,33.9
2519,864,420,4,3.0
2520,864,557,1,13.66
2521,865,13,4,75.26
2522,865,27,1,17.17
2523,865,473,1,54.05
2524,865,222,4,74.32
2525,865,631,4,65.51
2526,866,146,3,92.2
2527,866,191,3,79.23
2528,866,123,4,16.72
2529,866,26,1,0.63
2530,867,314,1,14.47
2531,867,251,2,29.31
2532,867,417,2,14.42
2533,868,16,2,26.99
2534,868,148,1,73.26
2535,868,351,1,30.51
2536,868,186,4,47.45
2537,869,385,1,18.26
2538,869,632,3,22.46
2539,870,482,1,60.27
2540,870,419,3,2.41
2541,871,277,3,35.08
2542,871,354,4,10.58
2543,872,684,1,42.99
2544,872,114,4,70.31
2545,872,328,5,88.49
2546,872,550,3,42.8
2547,872,596,5,12.69
2548,873,389,5,45.62
2549,873,61,1,23.07
2550,873,10,5,97.67
2551,873,513,1,49.07
2552,874,581,1,57.13
2553,874,134,5,76.85
2554,874,88,2,96.19
2555,874,448,2,78.54
2556,874,308,2,26.9
2557,875,277,2,57.41
2558,875,460,5,27.43
2559,875,41,2,85.57
2560,875,517,2,16.65
2561,876,152,1,76.14
2562,876,15,1,1.82
2563,876,368,5,79.33
2564,876,337,4,59.37
2565,877,5,5,12.13
2566,877,4,1,0.27
2567,877,529,5,85.04
2568,877,534,4,74.14
2569,877,586,2,13.89
2570,878,207,5,57.72
2571,878,468,4,61.78
2572,878,596,-4,79.52
2573,878,690,3,98.9
2574,879,561,4,25.8
2575,880,42,1,81.59
2576,880,52,5,68.43
2577,881,445,1,24.43
2578,881,122,4,9.61
2579,882,326,1,55.53
2580,883,266,2,96.29
2581,883,338,3,1.82
2582,883,514,3,66.47
2583,884,372,2,23.92
2584,885,421,4,60.72
2585,885,31,3,89.06
2586,885,458,3,43.19
2587,885,330,2,9.55
2588,886,142,5,68.87
2589,886,274,2,65.26
2590,886,660,5,92.24
2591,886,17,3,14.93
2592,886,143,4,53.09
2593,887,72,4,91.27
2594,887,509,2,15.98
2595,887,269,2,45.44
2596,887,333,1,15.95
2597,887,140,1,56.0
2598,888,565,1,68.66
2599,888,340,1,78.63
2600,889,355,3,89.23
2601,889,579,1,6.08
2602,889,19,5,5.54
2603,890,419,2,52.24
2604,890,25,4,8.97
2605,890,56,2,90.41
2606,890,88,5,92.52
2607,891,71,1,26.45
2608,891,360,5,1.15
2609,891,92,4,32.51
2610,891,129,3,72.54
2611,892,671,4,21.88
2612,892,182,3,96.64
2613,892,148,1,33.29
2614,893,375,4,79.85
2615,894,317,2,34.97
2616,894,504,4,99.92
2617,895,174,2,66.82
2618,895,168,2,98.69
2619,895,326,5,41.83
2620,895,104,4,93.19
2621,895,696,4,85.59
2622,896,79,4,44.2
2623,896,637,3,29.35
2624,896,453,4,66.24
2625,897,62,1,93.26
2626,897,655,5,56.56
2627,897,213,3,12.56
2628,897,371,3,81.17
2629,897,16,3,72.61
2630,898,561,1,63.72
2631,898,157,3,75.12
2632,898,114,2,57.48
2633,898,155,-2,39.97
2634,899,290,1,71.03
2635,899,659,4,54.67
2636,899,91,1,46.36
2637,900,685,4,22.53
